Wavelength nm,AB,Wavelength nm,EM
488.2,0.008526,488.2,0.824757
488.3,0.008429,488.3,0.821282
488.4,0.008339,488.4,0.817799
488.5,0.008251,488.5,0.81436
488.6,0.00816,488.6,0.811008
488.7,0.008061,488.7,0.807743
488.8,0.007949,488.8,0.804554
488.9,0.007819,488.9,0.80143
489,0.007666,489,0.79836
489.1,0.007487,489.1,0.795327
489.2,0.007284,489.2,0.792294
489.3,0.007064,489.3,0.789214
489.4,0.006832,489.4,0.786044
489.5,0.006593,489.5,0.78274
489.6,0.006352,489.6,0.779284
489.7,0.006114,489.7,0.775768
489.8,0.005886,489.8,0.77231
489.9,0.005671,489.9,0.769032
490,0.005476,490,0.76605
490.1,0.005304,490.1,0.76345
490.2,0.005154,490.2,0.761179
490.3,0.005023,490.3,0.759149
490.4,0.004907,490.4,0.757272
490.5,0.004805,490.5,0.75546
490.6,0.004712,490.6,0.753632
490.7,0.004626,490.7,0.751734
490.8,0.004544,490.8,0.749719
490.9,0.004464,490.9,0.74754
491,0.004381,491,0.74515
491.1,0.004294,491.1,0.74252
491.2,0.004201,491.2,0.739697
491.3,0.004104,491.3,0.736745
491.4,0.004002,491.4,0.733731
491.5,0.003895,491.5,0.73072
491.6,0.003783,491.6,0.727765
491.7,0.003666,491.7,0.724875
491.8,0.003544,491.8,0.722046
491.9,0.003418,491.9,0.719275
492,0.003286,492,0.71656
492.1,0.003149,492.1,0.713902
492.2,0.003011,492.2,0.711322
492.3,0.002873,492.3,0.708848
492.4,0.00274,492.4,0.706505
492.5,0.002613,492.5,0.70432
492.6,0.002497,492.6,0.702311
492.7,0.002393,492.7,0.700464
492.8,0.002306,492.8,0.698754
492.9,0.002237,492.9,0.697161
493,0.00219,493,0.69566
493.1,0.002167,493.1,0.694224
493.2,0.002164,493.2,0.692808
493.3,0.002174,493.3,0.691362
493.4,0.002194,493.4,0.689836
493.5,0.002216,493.5,0.68818
493.6,0.002237,493.6,0.686366
493.7,0.00225,493.7,0.684457
493.8,0.00225,493.8,0.682535
493.9,0.002232,493.9,0.680685
494,0.00219,494,0.67899
494.1,0.002121,494.1,0.677502
494.2,0.002028,494.2,0.676137
494.3,0.001918,494.3,0.67478
494.4,0.001794,494.4,0.673317
494.5,0.001663,494.5,0.67163
494.6,0.001531,494.6,0.669641
494.7,0.001403,494.7,0.667416
494.8,0.001283,494.8,0.665058
494.9,0.001179,494.9,0.662668
495,0.001095,495,0.66035
495.1,0.001036,495.1,0.658193
495.2,0.000998,495.2,0.65624
495.3,0.00098,495.3,0.654519
495.4,0.000978,495.4,0.653059
495.5,0.000987,495.5,0.65189
495.6,0.001005,495.6,0.65102
495.7,0.001028,495.7,0.650375
495.8,0.001053,495.8,0.649857
495.9,0.001077,495.9,0.649371
496,0.001095,496,0.64882
496.1,0.001106,496.1,0.648127
496.2,0.00111,496.2,0.647289
496.3,0.001108,496.3,0.64632
496.4,0.001103,496.4,0.645236
496.5,0.001097,496.5,0.64405
496.6,0.00109,496.6,0.642781
496.7,0.001085,496.7,0.641455
496.8,0.001083,496.8,0.640103
496.9,0.001086,496.9,0.638755
497,0.001095,497,0.63744
497.1,0.001112,497.1,0.636181
497.2,0.001134,497.2,0.634966
497.3,0.001158,497.3,0.633777
497.4,0.00118,497.4,0.632594
497.5,0.001197,497.5,0.6314
497.6,0.001206,497.6,0.630182
497.7,0.001204,497.7,0.628955
497.8,0.001187,497.8,0.627743
497.9,0.001152,497.9,0.626567
498,0.001095,498,0.62545
498.1,0.001016,498.1,0.62441
498.2,0.000917,498.2,0.623444
498.3,0.000803,498.3,0.622545
498.4,0.000679,498.4,0.621706
498.5,0.00055,498.5,0.62092
498.6,0.000421,498.6,0.62018
498.7,0.000296,498.7,0.619485
498.8,0.000181,498.8,0.618832
498.9,0.000081,498.9,0.618221
499,0,499,0.61765
499.1,0,499.1,0.617118
499.2,0,499.2,0.616622
499.3,0,499.3,0.616159
499.4,0,499.4,0.615726
499.5,0,499.5,0.61532
499.6,0,499.6,0.614942
499.7,0,499.7,0.614612
499.8,0,499.8,0.614354
499.9,0,499.9,0.614192
500,0,500,0.61415
500.1,0.000016,500.1,0.614244
500.2,0.000026,500.2,0.614457
500.3,0.000031,500.3,0.614765
500.4,0.000032,500.4,0.615144
500.5,0.00003,500.5,0.61557
500.6,0.000025,500.6,0.616017
500.7,0.000019,500.7,0.61646
500.8,0.000012,500.8,0.616869
500.9,0.000006,500.9,0.617218
501,0,501,0.61748
501.1,0,501.1,0.617637
501.2,0,501.2,0.617712
501.3,0,501.3,0.61774
501.4,0,501.4,0.617755
501.5,0,501.5,0.61779
501.6,0,501.6,0.61787
501.7,0,501.7,0.617986
501.8,0,501.8,0.618115
501.9,0,501.9,0.61824
502,0,502,0.61834
502.1,0.000001,502.1,0.6184
502.2,0.000002,502.2,0.618424
502.3,0.000002,502.3,0.618421
502.4,0.000002,502.4,0.6184
502.5,0.000002,502.5,0.61837
502.6,0.000002,502.6,0.618334
502.7,0.000001,502.7,0.618275
502.8,0.000001,502.8,0.618171
502.9,0,502.9,0.618
503,0,503,0.61774
503.1,0,503.1,0.617383
503.2,0,503.2,0.616977
503.3,0,503.3,0.616586
503.4,0,503.4,0.616273
503.5,0,503.5,0.6161
503.6,0,503.6,0.616118
503.7,0,503.7,0.616329
503.8,0,503.8,0.616723
503.9,0,503.9,0.61729
504,0,504,0.61802
504.1,0,504.1,0.618891
504.2,0,504.2,0.619835
504.3,0,504.3,0.620776
504.4,0,504.4,0.621633
504.5,0,504.5,0.62233
504.6,0,504.6,0.622809
504.7,0,504.7,0.623101
504.8,0,504.8,0.623258
504.9,0,504.9,0.623334
505,0,505,0.62338
505.1,0,505.1,0.623441
505.2,0,505.2,0.623527
505.3,0,505.3,0.623642
505.4,0,505.4,0.623789
505.5,0,505.5,0.62397
505.6,0,505.6,0.624185
505.7,0,505.7,0.624419
505.8,0,505.8,0.624654
505.9,0,505.9,0.624874
506,0,506,0.62506
506.1,0,506.1,0.625206
506.2,0,506.2,0.625352
506.3,0,506.3,0.62555
506.4,0,506.4,0.625852
506.5,0,506.5,0.62631
506.6,0,506.6,0.62695
506.7,0,506.7,0.627701
506.8,0,506.8,0.628466
506.9,0,506.9,0.629147
507,0,507,0.62965
507.1,0,507.1,0.629898
507.2,0,507.2,0.629906
507.3,0,507.3,0.629707
507.4,0,507.4,0.629336
507.5,0,507.5,0.62883
507.6,0,507.6,0.628228
507.7,0,507.7,0.627591
507.8,0,507.8,0.626988
507.9,0,507.9,0.626485
508,0,508,0.62615
508.1,0,508.1,0.626026
508.2,0,508.2,0.626062
508.3,0,508.3,0.626184
508.4,0,508.4,0.626318
508.5,0,508.5,0.62639
508.6,0,508.6,0.626348
508.7,0,508.7,0.626231
508.8,0,508.8,0.626102
508.9,0,508.9,0.626025
509,0,509,0.62606
509.1,0,509.1,0.626254
509.2,0,509.2,0.626584
509.3,0,509.3,0.627012
509.4,0,509.4,0.627497
509.5,0,509.5,0.628
509.6,0,509.6,0.628481
509.7,0,509.7,0.628892
509.8,0,509.8,0.629186
509.9,0,509.9,0.629315
510,0,510,0.62923
510.1,0,510.1,0.628904
510.2,0,510.2,0.62839
510.3,0,510.3,0.627764
510.4,0,510.4,0.627099
510.5,0,510.5,0.62647
510.6,0,510.6,0.625938
510.7,0,510.7,0.625507
510.8,0,510.8,0.625169
510.9,0,510.9,0.624913
511,0,511,0.62473
511.1,0,511.1,0.624606
511.2,0,511.2,0.6245
511.3,0,511.3,0.624369
511.4,0,511.4,0.624167
511.5,0,511.5,0.62385
511.6,0,511.6,0.623386
511.7,0,511.7,0.622797
511.8,0,511.8,0.622121
511.9,0,511.9,0.621393
512,0,512,0.62065
512.1,0,512.1,0.619912
512.2,0,512.2,0.619133
512.3,0,512.3,0.618251
512.4,0,512.4,0.617204
512.5,0,512.5,0.61593
512.6,0,512.6,0.61439
512.7,0,512.7,0.612643
512.8,0,512.8,0.610769
512.9,0,512.9,0.608851
513,0,513,0.60697
513.1,0,513.1,0.605204
513.2,0,513.2,0.603618
513.3,0,513.3,0.60227
513.4,0,513.4,0.601221
513.5,0,513.5,0.60053
513.6,0,513.6,0.600226
513.7,0,513.7,0.600205
513.8,0,513.8,0.600334
513.9,0,513.9,0.600477
514,0,514,0.6005
514.1,0,514.1,0.600288
514.2,0,514.2,0.599805
514.3,0,514.3,0.599036
514.4,0,514.4,0.597962
514.5,0,514.5,0.59657
514.6,0,514.6,0.594871
514.7,0,514.7,0.592996
514.8,0,514.8,0.591105
514.9,0,514.9,0.589356
515,0,515,0.58791
515.1,0,515.1,0.586884
515.2,0,515.2,0.586226
515.3,0,515.3,0.585845
515.4,0,515.4,0.585647
515.5,0,515.5,0.58554
515.6,0,515.6,0.585438
515.7,0,515.7,0.585284
515.8,0,515.8,0.585029
515.9,0,515.9,0.584624
516,0,516,0.58402
516.1,0,516.1,0.583182
516.2,0,516.2,0.582136
516.3,0,516.3,0.580924
516.4,0,516.4,0.579584
516.5,0,516.5,0.57816
516.6,0,516.6,0.576686
516.7,0,516.7,0.575179
516.8,0,516.8,0.573652
516.9,0,516.9,0.572114
517,0,517,0.57058
517.1,0,517.1,0.569054
517.2,0,517.2,0.567515
517.3,0,517.3,0.565939
517.4,0,517.4,0.5643
517.5,0,517.5,0.56257
517.6,0,517.6,0.560735
517.7,0,517.7,0.558822
517.8,0,517.8,0.556868
517.9,0,517.9,0.554912
518,0,518,0.55299
518.1,0,518.1,0.551136
518.2,0,518.2,0.549364
518.3,0,518.3,0.547681
518.4,0,518.4,0.546097
518.5,0,518.5,0.54462
518.6,0,518.6,0.543251
518.7,0,518.7,0.541957
518.8,0,518.8,0.540701
518.9,0,518.9,0.539442
519,0,519,0.53814
519.1,0,519.1,0.536765
519.2,0,519.2,0.535316
519.3,0,519.3,0.533804
519.4,0,519.4,0.532235
519.5,0,519.5,0.53062
519.6,0,519.6,0.528969
519.7,0,519.7,0.527299
519.8,0,519.8,0.525631
519.9,0,519.9,0.523985
520,0,520,0.52238
520.1,0,520.1,0.52083
520.2,0,520.2,0.519319
520.3,0,520.3,0.517826
520.4,0,520.4,0.516327
520.5,0,520.5,0.5148
520.6,0,520.6,0.51323
520.7,0,520.7,0.511625
520.8,0,520.8,0.51
520.9,0,520.9,0.50837
521,0,521,0.50675
521.1,0,521.1,0.505151
521.2,0,521.2,0.503569
521.3,0,521.3,0.501995
521.4,0,521.4,0.500422
521.5,0,521.5,0.49884
521.6,0,521.6,0.497249
521.7,0,521.7,0.495677
521.8,0,521.8,0.49416
521.9,0,521.9,0.492732
522,0,522,0.49143
522.1,0,522.1,0.490273
522.2,0,522.2,0.489216
522.3,0,522.3,0.488202
522.4,0,522.4,0.48717
522.5,0,522.5,0.48606
522.6,0,522.6,0.484816
522.7,0,522.7,0.483387
522.8,0,522.8,0.481726
522.9,0,522.9,0.479787
523,0,523,0.47752
523.1,0,523.1,0.474907
523.2,0,523.2,0.472035
523.3,0,523.3,0.469023
523.4,0,523.4,0.465986
523.5,0,523.5,0.46304
523.6,0,523.6,0.460289
523.7,0,523.7,0.457779
523.8,0,523.8,0.455543
523.9,0,523.9,0.453616
524,0,524,0.45203
524.1,0,524.1,0.450794
524.2,0,524.2,0.44982
524.3,0,524.3,0.448997
524.4,0,524.4,0.448211
524.5,0,524.5,0.44735
524.6,0,524.6,0.446319
524.7,0,524.7,0.445087
524.8,0,524.8,0.443641
524.9,0,524.9,0.441967
525,0,525,0.44005
525.1,0,525.1,0.437897
525.2,0,525.2,0.435593
525.3,0,525.3,0.433244
525.4,0,525.4,0.430954
525.5,0,525.5,0.42883
525.6,0,525.6,0.426952
525.7,0,525.7,0.425304
525.8,0,525.8,0.423846
525.9,0,525.9,0.422538
526,0,526,0.42134
526.1,0,526.1,0.420202
526.2,0,526.2,0.419038
526.3,0,526.3,0.417752
526.4,0,526.4,0.416248
526.5,0,526.5,0.41443
526.6,0,526.6,0.412241
526.7,0,526.7,0.409777
526.8,0,526.8,0.407172
526.9,0,526.9,0.404562
527,0,527,0.40208
527.1,0,527.1,0.399839
527.2,0,527.2,0.397864
527.3,0,527.3,0.396154
527.4,0,527.4,0.394712
527.5,0,527.5,0.39354
527.6,0,527.6,0.39262
527.7,0,527.7,0.391863
527.8,0,527.8,0.391159
527.9,0,527.9,0.390401
528,0,528,0.38948
528.1,0,528.1,0.388309
528.2,0,528.2,0.386891
528.3,0,528.3,0.385249
528.4,0,528.4,0.383407
528.5,0,528.5,0.38139
528.6,0,528.6,0.379232
528.7,0,528.7,0.377011
528.8,0,528.8,0.374818
528.9,0,528.9,0.372741
529,0,529,0.37087
529.1,0,529.1,0.36927
529.2,0,529.2,0.367908
529.3,0,529.3,0.366726
529.4,0,529.4,0.365666
529.5,0,529.5,0.36467
529.6,0,529.6,0.363685
529.7,0,529.7,0.362678
529.8,0,529.8,0.361619
529.9,0,529.9,0.360479
530,0,530,0.35923
530.1,0,530.1,0.357848
530.2,0,530.2,0.356334
530.3,0,530.3,0.354692
530.4,0,530.4,0.352929
530.5,0,530.5,0.35105
530.6,0,530.6,0.349068
530.7,0,530.7,0.347027
530.8,0,530.8,0.344978
530.9,0,530.9,0.342972
531,0,531,0.34106
531.1,0,531.1,0.339291
531.2,0,531.2,0.337705
531.3,0,531.3,0.336342
531.4,0,531.4,0.335241
531.5,0,531.5,0.33444
531.6,0,531.6,0.333959
531.7,0,531.7,0.333739
531.8,0,531.8,0.333704
531.9,0,531.9,0.333777
532,0,532,0.33388
532.1,0,532.1,0.333933
532.2,0,532.2,0.333849
532.3,0,532.3,0.333534
532.4,0,532.4,0.332898
532.5,0,532.5,0.33185
532.6,0,532.6,0.330338
532.7,0,532.7,0.32847
532.8,0,532.8,0.326396
532.9,0,532.9,0.324263
533,0,533,0.32222
533.1,0,533.1,0.320389
533.2,0,533.2,0.318785
533.3,0,533.3,0.317398
533.4,0,533.4,0.316216
533.5,0,533.5,0.31523
533.6,0,533.6,0.314419
533.7,0,533.7,0.313725
533.8,0,533.8,0.313083
533.9,0,533.9,0.312427
534,0,534,0.31169
534.1,0,534.1,0.310824
534.2,0,534.2,0.309855
534.3,0,534.3,0.308826
534.4,0,534.4,0.307779
534.5,0,534.5,0.30676
534.6,0,534.6,0.305799
534.7,0,534.7,0.30488
534.8,0,534.8,0.303974
534.9,0,534.9,0.303053
535,0,535,0.30209
535.1,0,535.1,0.301062
535.2,0.000001,535.2,0.299974
535.3,0.000001,535.3,0.298837
535.4,0.000002,535.4,0.297662
535.5,0.000002,535.5,0.29646
535.6,0.000002,535.6,0.295251
535.7,0.000002,535.7,0.29409
535.8,0.000002,535.8,0.293037
535.9,0.000001,535.9,0.292156
536,0,536,0.29151
536.1,0,536.1,0.291133
536.2,0,536.2,0.290954
536.3,0,536.3,0.290873
536.4,0,536.4,0.290791
536.5,0,536.5,0.29061
536.6,0,536.6,0.290244
536.7,0,536.7,0.289668
536.8,0,536.8,0.288871
536.9,0,536.9,0.287842
537,0,537,0.28657
537.1,0.000006,537.1,0.285063
537.2,0.000012,537.2,0.283405
537.3,0.000019,537.3,0.281701
537.4,0.000025,537.4,0.280055
537.5,0.000029,537.5,0.27857
537.6,0.000032,537.6,0.277333
537.7,0.00003,537.7,0.276355
537.8,0.000025,537.8,0.275629
537.9,0.000016,537.9,0.27515
538,0,538,0.27491
538.1,0,538.1,0.27489
538.2,0,538.2,0.275017
538.3,0,538.3,0.275206
538.4,0,538.4,0.275372
538.5,0,538.5,0.27543
538.6,0,538.6,0.275308
538.7,0,538.7,0.274991
538.8,0,538.8,0.274478
538.9,0,538.9,0.273768
539,0,539,0.27286
539.1,0.000081,539.1,0.271763
539.2,0.000181,539.2,0.270527
539.3,0.000295,539.3,0.26921
539.4,0.000419,539.4,0.267871
539.5,0.000548,539.5,0.26657
539.6,0.000676,539.6,0.265354
539.7,0.0008,539.7,0.264228
539.8,0.000915,539.8,0.263182
539.9,0.001015,539.9,0.262208
540,0.001095,540,0.2613
540.1,0.001153,540.1,0.26045
540.2,0.00119,540.2,0.259657
540.3,0.001209,540.3,0.258922
540.4,0.001213,540.4,0.258247
540.5,0.001205,540.5,0.25763
540.6,0.001188,540.6,0.257071
540.7,0.001166,540.7,0.25656
540.8,0.001141,540.8,0.256085
540.9,0.001116,540.9,0.255632
541,0.001095,541,0.25519
541.1,0.00108,541.1,0.254746
541.2,0.00107,541.2,0.254285
541.3,0.001065,541.3,0.253792
541.4,0.001064,541.4,0.253252
541.5,0.001066,541.5,0.25265
541.6,0.001071,541.6,0.251976
541.7,0.001077,541.7,0.251248
541.8,0.001083,541.8,0.250489
541.9,0.00109,541.9,0.249722
542,0.001095,542,0.24897
542.1,0.001099,542.1,0.248253
542.2,0.001101,542.2,0.247573
542.3,0.001102,542.3,0.246928
542.4,0.001101,542.4,0.246318
542.5,0.0011,542.5,0.24574
542.6,0.001099,542.6,0.245192
542.7,0.001098,542.7,0.244669
542.8,0.001096,542.8,0.244164
542.9,0.001095,542.9,0.24367
543,0.001095,543,0.24318
543.1,0.001096,543.1,0.242693
543.2,0.001098,543.2,0.242228
543.3,0.001099,543.3,0.24181
543.4,0.001101,543.4,0.241462
543.5,0.001103,543.5,0.24121
543.6,0.001104,543.6,0.241068
543.7,0.001104,543.7,0.241018
543.8,0.001103,543.8,0.24103
543.9,0.0011,543.9,0.241077
544,0.001095,544,0.24113
544.1,0.001088,544.1,0.241158
544.2,0.00108,544.2,0.241122
544.3,0.001072,544.3,0.24098
544.4,0.001064,544.4,0.24069
544.5,0.001058,544.5,0.24021
544.6,0.001056,544.6,0.239516
544.7,0.001057,544.7,0.23865
544.8,0.001063,544.8,0.237674
544.9,0.001076,544.9,0.236647
545,0.001095,545,0.23563
545.1,0.001122,545.1,0.234679
545.2,0.001153,545.2,0.233831
545.3,0.001185,545.3,0.233119
545.4,0.001214,545.4,0.232574
545.5,0.001235,545.5,0.23223
545.6,0.001244,545.6,0.232105
545.7,0.001239,545.7,0.232158
545.8,0.001215,545.8,0.232336
545.9,0.001169,545.9,0.232585
546,0.001095,546,0.23285
546.1,0.000993,546.1,0.233081
546.2,0.000869,546.2,0.233244
546.3,0.000729,546.3,0.233307
546.4,0.000583,546.4,0.233239
546.5,0.000438,546.5,0.23301
546.6,0.000301,546.6,0.232598
546.7,0.000181,546.7,0.232022
546.8,0.000086,546.8,0.23131
546.9,0.000023,546.9,0.23049
547,0,547,0.22959
547.1,0.000023,547.1,0.228639
547.2,0.000086,547.2,0.227675
547.3,0.000181,547.3,0.226733
547.4,0.000301,547.4,0.225852
547.5,0.000438,547.5,0.22507
547.6,0.000583,547.6,0.224414
547.7,0.000729,547.7,0.223873
547.8,0.000869,547.8,0.223426
547.9,0.000993,547.9,0.223052
548,0.001095,548,0.22273
548.1,0.001169,548.1,0.222437
548.2,0.001215,548.2,0.222142
548.3,0.001239,548.3,0.221811
548.4,0.001245,548.4,0.221412
548.5,0.001235,548.5,0.22091
548.6,0.001214,548.6,0.220287
548.7,0.001185,548.7,0.21958
548.8,0.001154,548.8,0.218842
548.9,0.001122,548.9,0.218125
549,0.001095,549,0.21748
549.1,0.001076,549.1,0.216953
549.2,0.001063,549.2,0.216563
549.3,0.001057,549.3,0.216321
549.4,0.001055,549.4,0.216239
549.5,0.001058,549.5,0.21633
549.6,0.001063,549.6,0.21659
549.7,0.001071,549.7,0.216958
549.8,0.00108,549.8,0.217359
549.9,0.001088,549.9,0.217714
550,0.001095,550,0.21795
550.1,0.0011,550.1,0.218003
550.2,0.001104,550.2,0.217867
550.3,0.001106,550.3,0.21755
550.4,0.001106,550.4,0.217058
550.5,0.001105,550.5,0.2164
550.6,0.001104,550.6,0.215591
550.7,0.001102,550.7,0.214675
550.8,0.001099,550.8,0.213706
550.9,0.001097,550.9,0.212737
551,0.001095,551,0.21182
551.1,0.001094,551.1,0.210999
551.2,0.001093,551.2,0.210279
551.3,0.001092,551.3,0.209656
551.4,0.001092,551.4,0.209124
551.5,0.001093,551.5,0.20868
551.6,0.001093,551.6,0.208311
551.7,0.001093,551.7,0.207972
551.8,0.001094,551.8,0.207611
551.9,0.001095,551.9,0.207174
552,0.001095,552,0.20661
552.1,0.001096,552.1,0.205884
552.2,0.001096,552.2,0.205041
552.3,0.001096,552.3,0.204144
552.4,0.001096,552.4,0.203256
552.5,0.001096,552.5,0.20244
552.6,0.001096,552.6,0.20175
552.7,0.001096,552.7,0.201199
552.8,0.001096,552.8,0.200788
552.9,0.001095,552.9,0.200521
553,0.001095,553,0.2004
553.1,0.001095,553.1,0.200418
553.2,0.001095,553.2,0.20053
553.3,0.001095,553.3,0.200682
553.4,0.001095,553.4,0.20082
553.5,0.001095,553.5,0.20089
553.6,0.001095,553.6,0.200847
553.7,0.001095,553.7,0.20069
553.8,0.001095,553.8,0.200426
553.9,0.001095,553.9,0.200063
554,0.001095,554,0.19961
554.1,0.001095,554.1,0.199078
554.2,0.001095,554.2,0.198495
554.3,0.001095,554.3,0.197893
554.4,0.001095,554.4,0.197304
554.5,0.001095,554.5,0.19676
554.6,0.001095,554.6,0.196285
554.7,0.001095,554.7,0.195874
554.8,0.001095,554.8,0.195512
554.9,0.001095,554.9,0.195185
555,0.001095,555,0.19488
555.1,0.001095,555.1,0.194584
555.2,0.001095,555.2,0.194291
555.3,0.001095,555.3,0.193996
555.4,0.001095,555.4,0.193694
555.5,0.001095,555.5,0.19338
555.6,0.001095,555.6,0.193049
555.7,0.001095,555.7,0.192696
555.8,0.001095,555.8,0.192312
555.9,0.001095,555.9,0.191892
556,0.001095,556,0.19143
556.1,0.001095,556.1,0.19092
556.2,0.001095,556.2,0.190366
556.3,0.001095,556.3,0.189773
556.4,0.001095,556.4,0.189146
556.5,0.001095,556.5,0.18849
556.6,0.001095,556.6,0.18781
556.7,0.001095,556.7,0.187109
556.8,0.001095,556.8,0.186391
556.9,0.001095,556.9,0.185661
557,0.001095,557,0.18492
557.1,0.001095,557.1,0.184176
557.2,0.001095,557.2,0.183443
557.3,0.001095,557.3,0.182739
557.4,0.001095,557.4,0.182082
557.5,0.001095,557.5,0.18149
557.6,0.001095,557.6,0.180972
557.7,0.001095,557.7,0.180507
557.8,0.001095,557.8,0.180065
557.9,0.001095,557.9,0.179616
558,0.001095,558,0.17913
558.1,0.001095,558.1,0.178585
558.2,0.001095,558.2,0.177985
558.3,0.001095,558.3,0.177344
558.4,0.001095,558.4,0.176675
558.5,0.001095,558.5,0.17599
558.6,0.001095,558.6,0.175305
558.7,0.001095,558.7,0.174646
558.8,0.001095,558.8,0.174046
558.9,0.001095,558.9,0.173534
559,0.001095,559,0.17314
559.1,0.001095,559.1,0.172883
559.2,0.001095,559.2,0.172728
559.3,0.001095,559.3,0.172629
559.4,0.001095,559.4,0.172539
559.5,0.001095,559.5,0.17241
559.6,0.001095,559.6,0.172205
559.7,0.001095,559.7,0.17192
559.8,0.001095,559.8,0.171559
559.9,0.001095,559.9,0.171128
560,0.001095,560,0.17063
560.1,0.001095,560.1,0.170072
560.2,0.001095,560.2,0.169469
560.3,0.001095,560.3,0.168833
560.4,0.001095,560.4,0.168182
560.5,0.001095,560.5,0.16753
560.6,0.001095,560.6,0.16689
560.7,0.001095,560.7,0.166268
560.8,0.001095,560.8,0.165666
560.9,0.001095,560.9,0.165089
561,0.001095,561,0.16454
561.1,0.001095,561.1,0.164021
561.2,0.001095,561.2,0.163532
561.3,0.001095,561.3,0.163072
561.4,0.001095,561.4,0.162638
561.5,0.001095,561.5,0.16223
561.6,0.001095,561.6,0.161842
561.7,0.001095,561.7,0.161454
561.8,0.001095,561.8,0.16104
561.9,0.001095,561.9,0.160577
562,0.001095,562,0.16004
562.1,0.001095,562.1,0.159415
562.2,0.001095,562.2,0.158734
562.3,0.001095,562.3,0.158038
562.4,0.001095,562.4,0.157369
562.5,0.001095,562.5,0.15677
562.6,0.001095,562.6,0.156273
562.7,0.001095,562.7,0.155874
562.8,0.001095,562.8,0.155558
562.9,0.001095,562.9,0.155311
563,0.001095,563,0.15512
563.1,0.001095,563.1,0.154965
563.2,0.001095,563.2,0.154809
563.3,0.001095,563.3,0.15461
563.4,0.001095,563.4,0.154324
563.5,0.001095,563.5,0.15391
563.6,0.001095,563.6,0.153338
563.7,0.001095,563.7,0.15263
563.8,0.001095,563.8,0.151823
563.9,0.001095,563.9,0.150951
564,0.001095,564,0.15005
564.1,0.001095,564.1,0.149157
564.2,0.001095,564.2,0.148309
564.3,0.001095,564.3,0.147546
564.4,0.001095,564.4,0.146907
564.5,0.001095,564.5,0.14643
564.6,0.001095,564.6,0.146137
564.7,0.001095,564.7,0.145979
564.8,0.001095,564.8,0.145888
564.9,0.001095,564.9,0.145797
565,0.001095,565,0.14564
565.1,0.001095,565.1,0.145358
565.2,0.001095,565.2,0.144929
565.3,0.001095,565.3,0.14434
565.4,0.001095,565.4,0.143578
565.5,0.001095,565.5,0.14263
565.6,0.001095,565.6,0.141497
565.7,0.001095,565.7,0.140238
565.8,0.001095,565.8,0.138925
565.9,0.001095,565.9,0.137631
566,0.001095,566,0.13643
566.1,0.001095,566.1,0.135382
566.2,0.001095,566.2,0.134498
566.3,0.001095,566.3,0.133778
566.4,0.001095,566.4,0.133222
566.5,0.001095,566.5,0.13283
566.6,0.001095,566.6,0.132592
566.7,0.001095,566.7,0.132465
566.8,0.001095,566.8,0.132397
566.9,0.001095,566.9,0.132336
567,0.001095,567,0.13223
567.1,0.001095,567.1,0.13204
567.2,0.001095,567.2,0.131777
567.3,0.001095,567.3,0.131468
567.4,0.001095,567.4,0.131137
567.5,0.001095,567.5,0.13081
567.6,0.001095,567.6,0.130505
567.7,0.001095,567.7,0.130214
567.8,0.001095,567.8,0.129922
567.9,0.001095,567.9,0.129616
568,0.001095,568,0.12928
568.1,0.001095,568.1,0.128904
568.2,0.001095,568.2,0.128494
568.3,0.001095,568.3,0.12806
568.4,0.001095,568.4,0.127612
568.5,0.001095,568.5,0.12716
568.6,0.001095,568.6,0.126713
568.7,0.001095,568.7,0.126274
568.8,0.001095,568.8,0.125847
568.9,0.001095,568.9,0.125435
569,0.001095,569,0.12504
569.1,0.001095,569.1,0.124664
569.2,0.001095,569.2,0.124303
569.3,0.001095,569.3,0.123954
569.4,0.001095,569.4,0.123611
569.5,0.001095,569.5,0.12327
569.6,0.001095,569.6,0.122925
569.7,0.001095,569.7,0.122562
569.8,0.001095,569.8,0.122167
569.9,0.001095,569.9,0.121724
570,0.001095,570,0.12122
570.1,0.001095,570.1,0.120642
570.2,0.001095,570.2,0.119991
570.3,0.001095,570.3,0.119273
570.4,0.001095,570.4,0.118491
570.5,0.001095,570.5,0.11765
570.6,0.001095,570.6,0.116766
570.7,0.001095,570.7,0.115896
570.8,0.001095,570.8,0.115109
570.9,0.001095,570.9,0.114474
571,0.001095,571,0.11406
571.1,0.001095,571.1,0.11391
571.2,0.001095,571.2,0.11397
571.3,0.001095,571.3,0.114158
571.4,0.001095,571.4,0.114395
571.5,0.001095,571.5,0.1146
571.6,0.001095,571.6,0.114701
571.7,0.001095,571.7,0.114656
571.8,0.001095,571.8,0.114431
571.9,0.001095,571.9,0.113994
572,0.001095,572,0.11331
572.1,0.001095,572.1,0.112367
572.2,0.001095,572.2,0.111236
572.3,0.001095,572.3,0.110009
572.4,0.001095,572.4,0.10878
572.5,0.001095,572.5,0.10764
572.6,0.001095,572.6,0.106664
572.7,0.001095,572.7,0.105855
572.8,0.001095,572.8,0.105195
572.9,0.001095,572.9,0.104669
573,0.001095,573,0.10426
573.1,0.001095,573.1,0.103952
573.2,0.001095,573.2,0.103726
573.3,0.001095,573.3,0.103561
573.4,0.001095,573.4,0.103439
573.5,0.001095,573.5,0.10334
573.6,0.001095,573.6,0.103248
573.7,0.001095,573.7,0.103165
